run,step,H_p_bar_t,H_pt,KL_pt_ps,L_iso,L_iso_cov,L_iso_mean,batch_KL,grad_norm_total,infonce_acc,loss,lr,neg_cos,pos_cos,teacher_momentum,teacher_temp
simcse_bert_bs32_st1500_s43,330,,,,,,,,0.0122,1.0,0.0002,2.65e-05,0.0834,0.8137,,
simcse_bert_bs32_st1500_s43,340,,,,,,,,0.0434,1.0,0.0004,2.63e-05,0.0788,0.8057,,
simcse_bert_bs32_st1500_s43,350,,,,,,,,0.0183,1.0,0.0002,2.61e-05,0.0911,0.8186,,
simcse_bert_bs32_st1500_s43,360,,,,,,,,0.0134,1.0,0.0001,2.59e-05,0.0722,0.8139,,
simcse_bert_bs32_st1500_s43,370,,,,,,,,0.0187,1.0,0.0002,2.57e-05,0.0855,0.8096,,
simcse_bert_bs32_st1500_s43,380,,,,,,,,0.0033,1.0,0.0001,2.55e-05,0.0804,0.8198,,
simcse_bert_bs32_st1500_s43,390,,,,,,,,0.012,1.0,0.0002,2.52e-05,0.0895,0.8218,,
simcse_bert_bs32_st1500_s43,400,,,,,,,,0.0091,1.0,0.0001,2.5e-05,0.068,0.8103,,
simcse_bert_bs32_st1500_s43,410,,,,,,,,0.0022,1.0,0.0001,2.48e-05,0.0739,0.8182,,
simcse_bert_bs32_st1500_s43,420,,,,,,,,0.0852,1.0,0.0003,2.45e-05,0.0692,0.8156,,
simcse_bert_bs32_st1500_s43,430,,,,,,,,0.0049,1.0,0.0001,2.43e-05,0.0692,0.8249,,
simcse_bert_bs32_st1500_s43,440,,,,,,,,0.0112,1.0,0.0001,2.4e-05,0.0714,0.8072,,
simcse_bert_bs32_st1500_s43,450,,,,,,,,0.0205,1.0,0.0002,2.38e-05,0.0643,0.8147,,
simcse_bert_bs32_st1500_s43,460,,,,,,,,0.0036,1.0,0.0001,2.35e-05,0.0705,0.7993,,
simcse_bert_bs32_st1500_s43,470,,,,,,,,0.0083,1.0,0.0001,2.33e-05,0.0663,0.8059,,
simcse_bert_bs32_st1500_s43,480,,,,,,,,0.0055,1.0,0.0001,2.3e-05,0.077,0.8151,,
simcse_bert_bs32_st1500_s43,490,,,,,,,,0.0077,1.0,0.0001,2.27e-05,0.066,0.8126,,
simcse_bert_bs32_st1500_s43,500,,,,,,,,0.0039,1.0,0.0001,2.25e-05,0.0682,0.8068,,
simcse_bert_bs32_st1500_s43,510,,,,,,,,0.0125,1.0,0.0001,2.22e-05,0.0637,0.8021,,
simcse_bert_bs32_st1500_s43,520,,,,,,,,0.0779,1.0,0.0004,2.19e-05,0.069,0.8015,,
simcse_bert_bs32_st1500_s43,530,,,,,,,,0.369,1.0,0.0019,2.16e-05,0.0615,0.7934,,
simcse_bert_bs32_st1500_s43,540,,,,,,,,0.003,1.0,0.0001,2.14e-05,0.0619,0.817,,
simcse_bert_bs32_st1500_s43,550,,,,,,,,0.0355,1.0,0.0003,2.11e-05,0.066,0.8193,,
simcse_bert_bs32_st1500_s43,560,,,,,,,,0.0155,1.0,0.0001,2.08e-05,0.0524,0.8143,,
simcse_bert_bs32_st1500_s43,570,,,,,,,,0.0604,1.0,0.0005,2.05e-05,0.0654,0.8249,,
simcse_bert_bs32_st1500_s43,580,,,,,,,,0.0048,1.0,0.0001,2.02e-05,0.0534,0.813,,
simcse_bert_bs32_st1500_s43,590,,,,,,,,0.0621,1.0,0.0003,1.99e-05,0.0562,0.8227,,
simcse_bert_bs32_st1500_s43,600,,,,,,,,0.9725,1.0,0.0126,1.96e-05,0.0613,0.8129,,
simcse_bert_bs32_st1500_s43,610,,,,,,,,0.0021,1.0,0.0,1.93e-05,0.0541,0.8098,,
simcse_bert_bs32_st1500_s43,620,,,,,,,,0.0112,1.0,0.0001,1.9e-05,0.0462,0.8109,,
simcse_bert_bs32_st1500_s43,630,,,,,,,,0.0041,1.0,0.0001,1.87e-05,0.0591,0.8086,,
simcse_bert_bs32_st1500_s43,640,,,,,,,,0.0108,1.0,0.0001,1.84e-05,0.0611,0.7996,,
simcse_bert_bs32_st1500_s43,650,,,,,,,,0.0059,1.0,0.0001,1.81e-05,0.0709,0.8024,,
simcse_bert_bs32_st1500_s43,660,,,,,,,,0.0069,1.0,0.0001,1.78e-05,0.0813,0.7983,,
simcse_bert_bs32_st1500_s43,670,,,,,,,,0.0065,1.0,0.0001,1.75e-05,0.0787,0.8033,,
simcse_bert_bs32_st1500_s43,680,,,,,,,,0.0071,1.0,0.0001,1.72e-05,0.0773,0.8033,,
simcse_bert_bs32_st1500_s43,690,,,,,,,,0.1207,1.0,0.0012,1.68e-05,0.081,0.8079,,
simcse_bert_bs32_st1500_s43,700,,,,,,,,0.0039,1.0,0.0001,1.65e-05,0.0793,0.8054,,
simcse_bert_bs32_st1500_s43,710,,,,,,,,0.003,1.0,0.0001,1.62e-05,0.0667,0.8041,,
simcse_bert_bs32_st1500_s43,720,,,,,,,,0.0217,1.0,0.0002,1.59e-05,0.0735,0.8085,,
simcse_bert_bs32_st1500_s43,730,,,,,,,,0.0034,1.0,0.0001,1.56e-05,0.0625,0.7997,,
simcse_bert_bs32_st1500_s43,740,,,,,,,,0.2273,1.0,0.0009,1.53e-05,0.0574,0.8083,,
simcse_bert_bs32_st1500_s43,750,,,,,,,,0.0141,1.0,0.0002,1.5e-05,0.0672,0.7906,,
simcse_bert_bs32_st1500_s43,760,,,,,,,,0.0106,1.0,0.0001,1.47e-05,0.064,0.7922,,
simcse_bert_bs32_st1500_s43,770,,,,,,,,0.0105,1.0,0.0002,1.43e-05,0.0749,0.8086,,
simcse_bert_bs32_st1500_s43,780,,,,,,,,0.0067,1.0,0.0001,1.4e-05,0.0535,0.7869,,
simcse_bert_bs32_st1500_s43,790,,,,,,,,0.0248,1.0,0.0002,1.37e-05,0.0612,0.8075,,
simcse_bert_bs32_st1500_s43,800,,,,,,,,0.0073,1.0,0.0001,1.34e-05,0.0585,0.7913,,
simcse_bert_bs32_st1500_s43,810,,,,,,,,0.0097,1.0,0.0002,1.31e-05,0.0674,0.8157,,
simcse_bert_bs32_st1500_s43,820,,,,,,,,0.0216,1.0,0.0002,1.28e-05,0.0668,0.8018,,
simcse_bert_bs32_st1500_s43,830,,,,,,,,0.0144,1.0,0.0001,1.25e-05,0.0528,0.7997,,
simcse_bert_bs32_st1500_s43,840,,,,,,,,0.0161,1.0,0.0002,1.22e-05,0.0702,0.7969,,
simcse_bert_bs32_st1500_s43,850,,,,,,,,0.0081,1.0,0.0001,1.19e-05,0.0541,0.7998,,
simcse_bert_bs32_st1500_s43,860,,,,,,,,0.0057,1.0,0.0001,1.15e-05,0.0502,0.7952,,
simcse_bert_bs32_st1500_s43,870,,,,,,,,0.0109,1.0,0.0002,1.12e-05,0.0716,0.8102,,
simcse_bert_bs32_st1500_s43,880,,,,,,,,0.0061,1.0,0.0001,1.09e-05,0.0713,0.8149,,
simcse_bert_bs32_st1500_s43,890,,,,,,,,0.0067,1.0,0.0001,1.06e-05,0.0546,0.7973,,
simcse_bert_bs32_st1500_s43,900,,,,,,,,0.009,1.0,0.0001,1.03e-05,0.0574,0.8083,,
simcse_bert_bs32_st1500_s43,910,,,,,,,,0.0034,1.0,0.0001,1e-05,0.0569,0.8128,,
simcse_bert_bs32_st1500_s43,920,,,,,,,,0.0017,1.0,0.0,9.74e-06,0.0511,0.8168,,
simcse_bert_bs32_st1500_s43,930,,,,,,,,0.0039,1.0,0.0001,9.45e-06,0.0531,0.8058,,
simcse_bert_bs32_st1500_s43,940,,,,,,,,0.0027,1.0,0.0001,9.16e-06,0.0563,0.8019,,
simcse_bert_bs32_st1500_s43,950,,,,,,,,0.0038,1.0,0.0001,8.87e-06,0.0521,0.8094,,
simcse_bert_bs32_st1500_s43,960,,,,,,,,0.0081,1.0,0.0001,8.58e-06,0.0567,0.7974,,
simcse_bert_bs32_st1500_s43,970,,,,,,,,0.0217,1.0,0.0002,8.3e-06,0.0479,0.8203,,
simcse_bert_bs32_st1500_s43,980,,,,,,,,0.0036,1.0,0.0001,8.02e-06,0.0541,0.8313,,
simcse_bert_bs32_st1500_s43,990,,,,,,,,0.0396,1.0,0.0004,7.75e-06,0.0561,0.8037,,
simcse_bert_bs32_st1500_s43,1000,,,,,,,,0.0118,1.0,0.0001,7.47e-06,0.0573,0.8133,,
simcse_bert_bs32_st1500_s43,1010,,,,,,,,0.0449,1.0,0.0004,7.2e-06,0.0569,0.7996,,
simcse_bert_bs32_st1500_s43,1020,,,,,,,,0.0059,1.0,0.0001,6.94e-06,0.0617,0.8181,,
simcse_bert_bs32_st1500_s43,1030,,,,,,,,0.0058,1.0,0.0001,6.67e-06,0.058,0.8127,,
simcse_bert_bs32_st1500_s43,1040,,,,,,,,0.0365,1.0,0.0003,6.41e-06,0.0502,0.8053,,
simcse_bert_bs32_st1500_s43,1050,,,,,,,,0.0204,1.0,0.0002,6.16e-06,0.0489,0.8109,,
simcse_bert_bs32_st1500_s43,1060,,,,,,,,0.0035,1.0,0.0001,5.91e-06,0.0544,0.8186,,
simcse_bert_bs32_st1500_s43,1070,,,,,,,,0.0105,1.0,0.0001,5.66e-06,0.0453,0.8131,,
simcse_bert_bs32_st1500_s43,1080,,,,,,,,0.0035,1.0,0.0001,5.41e-06,0.0461,0.8025,,
simcse_bert_bs32_st1500_s43,1090,,,,,,,,0.0095,1.0,0.0001,5.17e-06,0.0589,0.8125,,
simcse_bert_bs32_st1500_s43,1100,,,,,,,,0.0018,1.0,0.0,4.94e-06,0.0493,0.8014,,
simcse_bert_bs32_st1500_s43,1110,,,,,,,,0.0035,1.0,0.0001,4.71e-06,0.0408,0.8088,,
simcse_bert_bs32_st1500_s43,1120,,,,,,,,0.0011,1.0,0.0,4.48e-06,0.0431,0.8079,,
simcse_bert_bs32_st1500_s43,1130,,,,,,,,0.0042,1.0,0.0001,4.26e-06,0.0479,0.8081,,
simcse_bert_bs32_st1500_s43,1140,,,,,,,,0.0133,1.0,0.0001,4.04e-06,0.0461,0.8105,,
simcse_bert_bs32_st1500_s43,1150,,,,,,,,0.003,1.0,0.0001,3.83e-06,0.0482,0.8042,,
simcse_bert_bs32_st1500_s43,1160,,,,,,,,0.0099,1.0,0.0001,3.62e-06,0.0405,0.7977,,
simcse_bert_bs32_st1500_s43,1170,,,,,,,,0.0046,1.0,0.0001,3.42e-06,0.0489,0.8096,,
simcse_bert_bs32_st1500_s43,1180,,,,,,,,0.0009,1.0,0.0,3.23e-06,0.0399,0.8131,,
simcse_bert_bs32_st1500_s43,1190,,,,,,,,0.0137,1.0,0.0001,3.03e-06,0.0554,0.8203,,
simcse_bert_bs32_st1500_s43,1200,,,,,,,,0.002,1.0,0.0,2.85e-06,0.047,0.8097,,
simcse_bert_bs32_st1500_s43,1210,,,,,,,,0.0277,1.0,0.0003,2.66e-06,0.0465,0.8117,,
simcse_bert_bs32_st1500_s43,1220,,,,,,,,0.0029,1.0,0.0001,2.49e-06,0.0431,0.8012,,
simcse_bert_bs32_st1500_s43,1230,,,,,,,,0.0104,1.0,0.0001,2.32e-06,0.0469,0.8159,,
simcse_bert_bs32_st1500_s43,1240,,,,,,,,0.002,1.0,0.0,2.15e-06,0.043,0.8017,,
simcse_bert_bs32_st1500_s43,1250,,,,,,,,0.0025,1.0,0.0,1.99e-06,0.0509,0.8144,,
simcse_bert_bs32_st1500_s43,1260,,,,,,,,0.0046,1.0,0.0001,1.84e-06,0.0467,0.7981,,
simcse_bert_bs32_st1500_s43,1270,,,,,,,,0.0038,1.0,0.0001,1.69e-06,0.0526,0.8131,,
simcse_bert_bs32_st1500_s43,1280,,,,,,,,0.0017,1.0,0.0,1.55e-06,0.0452,0.8072,,
simcse_bert_bs32_st1500_s43,1290,,,,,,,,0.0453,1.0,0.0004,1.41e-06,0.0492,0.8067,,
simcse_bert_bs32_st1500_s43,1300,,,,,,,,0.0418,1.0,0.0003,1.28e-06,0.0447,0.8072,,
simcse_bert_bs32_st1500_s43,1310,,,,,,,,0.0025,1.0,0.0,1.16e-06,0.0392,0.8091,,
simcse_bert_bs32_st1500_s43,1320,,,,,,,,0.0098,1.0,0.0001,1.04e-06,0.0506,0.8085,,
simcse_bert_bs32_st1500_s43,1330,,,,,,,,0.0037,1.0,0.0001,9.3e-07,0.0466,0.8201,,
simcse_bert_bs32_st1500_s43,1340,,,,,,,,0.0065,1.0,0.0001,8.24e-07,0.0465,0.8112,,
simcse_bert_bs32_st1500_s43,1350,,,,,,,,0.0019,1.0,0.0,7.24e-07,0.043,0.8112,,
simcse_bert_bs32_st1500_s43,1360,,,,,,,,0.0029,1.0,0.0001,6.31e-07,0.0382,0.8016,,
simcse_bert_bs32_st1500_s43,1370,,,,,,,,0.0089,1.0,0.0001,5.44e-07,0.0422,0.7981,,
simcse_bert_bs32_st1500_s43,1380,,,,,,,,0.0095,1.0,0.0001,4.63e-07,0.0417,0.8078,,
simcse_bert_bs32_st1500_s43,1390,,,,,,,,0.0035,1.0,0.0001,3.89e-07,0.0429,0.8098,,
simcse_bert_bs32_st1500_s43,1400,,,,,,,,0.0048,1.0,0.0001,3.21e-07,0.0427,0.808,,
simcse_bert_bs32_st1500_s43,1410,,,,,,,,0.0029,1.0,0.0001,2.6e-07,0.0397,0.8048,,
simcse_bert_bs32_st1500_s43,1420,,,,,,,,0.0122,1.0,0.0001,2.05e-07,0.0488,0.8132,,
simcse_bert_bs32_st1500_s43,1430,,,,,,,,0.0021,1.0,0.0,1.56e-07,0.0488,0.814,,
simcse_bert_bs32_st1500_s43,1440,,,,,,,,0.0133,1.0,0.0001,1.14e-07,0.047,0.8078,,
simcse_bert_bs32_st1500_s43,1450,,,,,,,,0.001,1.0,0.0,7.89e-08,0.0346,0.8057,,
simcse_bert_bs32_st1500_s43,1460,,,,,,,,0.0077,1.0,0.0001,5e-08,0.0443,0.8064,,
simcse_bert_bs32_st1500_s43,1470,,,,,,,,0.0052,1.0,0.0001,2.77e-08,0.0506,0.8086,,
simcse_bert_bs32_st1500_s43,1480,,,,,,,,0.0033,1.0,0.0001,1.19e-08,0.0397,0.8138,,
simcse_bert_bs32_st1500_s43,1490,,,,,,,,0.001,1.0,0.0,2.66e-09,0.0458,0.8161,,
simcse_bert_bs32_st1500_s43,1499,,,,,,,,0.0185,1.0,0.0002,0.0,0.0498,0.8102,,
simcse_bert_bs64_st750_s42,0,,,,,,,,37.9158,0.875,1.0685,3e-05,0.5987,0.8477,,
simcse_bert_bs64_st750_s42,10,,,,,,,,0.237,1.0,0.0059,3e-05,0.2932,0.8325,,
simcse_bert_bs64_st750_s42,20,,,,,,,,0.0985,1.0,0.0026,2.99e-05,0.21,0.8307,,
simcse_bert_bs64_st750_s42,30,,,,,,,,0.4228,1.0,0.0058,2.99e-05,0.1733,0.8148,,
simcse_bert_bs64_st750_s42,40,,,,,,,,0.3612,1.0,0.0039,2.98e-05,0.1598,0.8242,,
simcse_bert_bs64_st750_s42,50,,,,,,,,0.0689,1.0,0.0011,2.97e-05,0.138,0.8208,,
simcse_bert_bs64_st750_s42,60,,,,,,,,0.2708,1.0,0.0038,2.95e-05,0.1304,0.8255,,
simcse_bert_bs64_st750_s42,70,,,,,,,,0.1426,1.0,0.0022,2.93e-05,0.1279,0.8217,,
simcse_bert_bs64_st750_s42,80,,,,,,,,4.1338,0.9844,0.09,2.91e-05,0.1194,0.8097,,
simcse_bert_bs64_st750_s42,90,,,,,,,,0.0347,1.0,0.0007,2.89e-05,0.1282,0.8197,,
simcse_bert_bs64_st750_s42,100,,,,,,,,0.2834,1.0,0.0022,2.87e-05,0.1236,0.822,,
simcse_bert_bs64_st750_s42,110,,,,,,,,0.1153,1.0,0.0016,2.84e-05,0.1079,0.8216,,
simcse_bert_bs64_st750_s42,120,,,,,,,,0.044,1.0,0.0008,2.81e-05,0.1158,0.8207,,
simcse_bert_bs64_st750_s42,130,,,,,,,,0.0311,1.0,0.0006,2.78e-05,0.108,0.8154,,
simcse_bert_bs64_st750_s42,140,,,,,,,,0.1138,1.0,0.0008,2.75e-05,0.0932,0.8195,,
simcse_bert_bs64_st750_s42,150,,,,,,,,0.0465,1.0,0.0006,2.71e-05,0.1053,0.8125,,
simcse_bert_bs64_st750_s42,160,,,,,,,,0.0219,1.0,0.0005,2.67e-05,0.0866,0.8098,,
simcse_bert_bs64_st750_s42,170,,,,,,,,0.4778,1.0,0.0046,2.63e-05,0.0958,0.8143,,
simcse_bert_bs64_st750_s42,180,,,,,,,,0.0177,1.0,0.0003,2.59e-05,0.0862,0.8076,,
simcse_bert_bs64_st750_s42,190,,,,,,,,0.0173,1.0,0.0003,2.54e-05,0.0883,0.8212,,
simcse_bert_bs64_st750_s42,200,,,,,,,,0.3773,1.0,0.0025,2.5e-05,0.0859,0.8109,,
simcse_bert_bs64_st750_s42,210,,,,,,,,0.0261,1.0,0.0005,2.45e-05,0.0874,0.8082,,
simcse_bert_bs64_st750_s42,220,,,,,,,,0.0248,1.0,0.0004,2.4e-05,0.0888,0.8172,,
simcse_bert_bs64_st750_s42,230,,,,,,,,0.01,1.0,0.0003,2.35e-05,0.0716,0.8116,,
simcse_bert_bs64_st750_s42,240,,,,,,,,0.0495,1.0,0.0005,2.3e-05,0.0732,0.8033,,
simcse_bert_bs64_st750_s42,250,,,,,,,,0.0158,1.0,0.0004,2.24e-05,0.083,0.8145,,
simcse_bert_bs64_st750_s42,260,,,,,,,,0.0153,1.0,0.0004,2.19e-05,0.0783,0.8069,,
simcse_bert_bs64_st750_s42,270,,,,,,,,0.0612,1.0,0.0008,2.13e-05,0.0694,0.8129,,
simcse_bert_bs64_st750_s42,280,,,,,,,,0.1569,1.0,0.0006,2.08e-05,0.083,0.8176,,
simcse_bert_bs64_st750_s42,290,,,,,,,,0.0909,1.0,0.0011,2.02e-05,0.0818,0.8112,,
simcse_bert_bs64_st750_s42,300,,,,,,,,0.0463,1.0,0.0006,1.96e-05,0.0798,0.8166,,
simcse_bert_bs64_st750_s42,310,,,,,,,,0.0173,1.0,0.0003,1.9e-05,0.0626,0.8071,,
simcse_bert_bs64_st750_s42,320,,,,,,,,0.0213,1.0,0.0004,1.84e-05,0.0738,0.8178,,
simcse_bert_bs64_st750_s42,330,,,,,,,,0.1096,1.0,0.0013,1.77e-05,0.0685,0.8021,,
simcse_bert_bs64_st750_s42,340,,,,,,,,0.0404,1.0,0.0005,1.71e-05,0.0634,0.8043,,
simcse_bert_bs64_st750_s42,350,,,,,,,,0.0045,1.0,0.0001,1.65e-05,0.0591,0.8097,,
simcse_bert_bs64_st750_s42,360,,,,,,,,0.0083,1.0,0.0002,1.59e-05,0.0677,0.803,,
simcse_bert_bs64_st750_s42,370,,,,,,,,0.0167,1.0,0.0003,1.53e-05,0.0695,0.8069,,
simcse_bert_bs64_st750_s42,380,,,,,,,,0.0878,1.0,0.0008,1.46e-05,0.0578,0.7998,,
simcse_bert_bs64_st750_s42,390,,,,,,,,0.0352,1.0,0.0006,1.4e-05,0.0629,0.8028,,
simcse_bert_bs64_st750_s42,400,,,,,,,,0.0297,1.0,0.0005,1.34e-05,0.0594,0.7987,,
simcse_bert_bs64_st750_s42,410,,,,,,,,0.0111,1.0,0.0003,1.27e-05,0.0628,0.8007,,
simcse_bert_bs64_st750_s42,420,,,,,,,,0.176,1.0,0.0023,1.21e-05,0.0589,0.8025,,
simcse_bert_bs64_st750_s42,430,,,,,,,,1.1691,1.0,0.0031,1.15e-05,0.071,0.8035,,
simcse_bert_bs64_st750_s42,440,,,,,,,,0.0085,1.0,0.0002,1.09e-05,0.0675,0.8071,,
simcse_bert_bs64_st750_s42,450,,,,,,,,0.0287,1.0,0.0003,1.03e-05,0.0586,0.8089,,
simcse_bert_bs64_st750_s42,460,,,,,,,,0.004,1.0,0.0001,9.71e-06,0.0618,0.8108,,
simcse_bert_bs64_st750_s42,470,,,,,,,,0.0076,1.0,0.0002,9.13e-06,0.0652,0.8096,,
simcse_bert_bs64_st750_s42,480,,,,,,,,0.0168,1.0,0.0003,8.56e-06,0.0582,0.8008,,
simcse_bert_bs64_st750_s42,490,,,,,,,,0.0279,1.0,0.0003,7.99e-06,0.0621,0.8073,,
simcse_bert_bs64_st750_s42,500,,,,,,,,0.0453,1.0,0.0006,7.45e-06,0.0574,0.8033,,
simcse_bert_bs64_st750_s42,510,,,,,,,,0.0098,1.0,0.0002,6.91e-06,0.0575,0.8026,,
simcse_bert_bs64_st750_s42,520,,,,,,,,0.0109,1.0,0.0003,6.39e-06,0.0595,0.808,,
simcse_bert_bs64_st750_s42,530,,,,,,,,0.0053,1.0,0.0002,5.88e-06,0.0592,0.8037,,
simcse_bert_bs64_st750_s42,540,,,,,,,,0.0414,1.0,0.0003,5.39e-06,0.0582,0.7984,,
simcse_bert_bs64_st750_s42,550,,,,,,,,0.0104,1.0,0.0002,4.92e-06,0.0586,0.8044,,
simcse_bert_bs64_st750_s42,560,,,,,,,,0.0105,1.0,0.0002,4.46e-06,0.0618,0.8042,,
simcse_bert_bs64_st750_s42,570,,,,,,,,0.0079,1.0,0.0002,4.02e-06,0.0576,0.8086,,
simcse_bert_bs64_st750_s42,580,,,,,,,,0.014,1.0,0.0002,3.6e-06,0.0627,0.8003,,
simcse_bert_bs64_st750_s42,590,,,,,,,,0.0128,1.0,0.0003,3.21e-06,0.0554,0.7994,,
simcse_bert_bs64_st750_s42,600,,,,,,,,0.0108,1.0,0.0002,2.83e-06,0.0581,0.8035,,
simcse_bert_bs64_st750_s42,610,,,,,,,,0.0606,1.0,0.0004,2.47e-06,0.0629,0.802,,
simcse_bert_bs64_st750_s42,620,,,,,,,,0.0129,1.0,0.0002,2.14e-06,0.0573,0.7999,,
simcse_bert_bs64_st750_s42,630,,,,,,,,0.2188,1.0,0.0009,1.83e-06,0.054,0.8094,,
simcse_bert_bs64_st750_s42,640,,,,,,,,0.0079,1.0,0.0002,1.54e-06,0.0598,0.8008,,
simcse_bert_bs64_st750_s42,650,,,,,,,,0.0282,1.0,0.0004,1.27e-06,0.0586,0.8004,,
simcse_bert_bs64_st750_s42,660,,,,,,,,0.0096,1.0,0.0002,1.03e-06,0.0582,0.7985,,
simcse_bert_bs64_st750_s42,670,,,,,,,,0.0073,1.0,0.0002,8.14e-07,0.0524,0.8029,,
simcse_bert_bs64_st750_s42,680,,,,,,,,0.4878,1.0,0.0031,6.22e-07,0.0624,0.801,,
simcse_bert_bs64_st750_s42,690,,,,,,,,0.0187,1.0,0.0003,4.56e-07,0.0587,0.8022,,
simcse_bert_bs64_st750_s42,700,,,,,,,,0.0566,1.0,0.0007,3.15e-07,0.0568,0.7979,,
simcse_bert_bs64_st750_s42,710,,,,,,,,0.0091,1.0,0.0002,2e-07,0.0553,0.8128,,
simcse_bert_bs64_st750_s42,720,,,,,,,,0.0085,1.0,0.0002,1.11e-07,0.0647,0.803,,
simcse_bert_bs64_st750_s42,730,,,,,,,,0.0164,1.0,0.0003,4.75e-08,0.0501,0.8055,,
simcse_bert_bs64_st750_s42,740,,,,,,,,0.0623,1.0,0.0005,1.07e-08,0.0552,0.8054,,
simcse_bert_bs64_st750_s42,749,,,,,,,,0.0095,1.0,0.0002,0.0,0.0612,0.8102,,
simcse_bert_bs64_st750_s43,0,,,,,,,,35.9466,0.875,1.0537,3e-05,0.5948,0.8625,,
simcse_bert_bs64_st750_s43,10,,,,,,,,0.4011,1.0,0.0078,3e-05,0.2668,0.8195,,
simcse_bert_bs64_st750_s43,20,,,,,,,,1.7934,1.0,0.0166,2.99e-05,0.1753,0.8196,,
simcse_bert_bs64_st750_s43,30,,,,,,,,0.1698,1.0,0.0039,2.99e-05,0.1689,0.8282,,
simcse_bert_bs64_st750_s43,40,,,,,,,,0.29,1.0,0.0043,2.98e-05,0.1514,0.8261,,
simcse_bert_bs64_st750_s43,50,,,,,,,,0.1909,1.0,0.0031,2.97e-05,0.1406,0.8271,,
simcse_bert_bs64_st750_s43,60,,,,,,,,0.0216,1.0,0.0005,2.95e-05,0.1152,0.8238,,
simcse_bert_bs64_st750_s43,70,,,,,,,,0.1126,1.0,0.001,2.93e-05,0.1173,0.8167,,
simcse_bert_bs64_st750_s43,80,,,,,,,,0.0888,1.0,0.0009,2.91e-05,0.1068,0.8197,,
simcse_bert_bs64_st750_s43,90,,,,,,,,0.0453,1.0,0.0008,2.89e-05,0.0989,0.8052,,
simcse_bert_bs64_st750_s43,100,,,,,,,,0.1739,1.0,0.0015,2.87e-05,0.0991,0.8129,,
simcse_bert_bs64_st750_s43,110,,,,,,,,0.1158,1.0,0.0012,2.84e-05,0.1063,0.8177,,
simcse_bert_bs64_st750_s43,120,,,,,,,,0.0294,1.0,0.0006,2.81e-05,0.099,0.8226,,
simcse_bert_bs64_st750_s43,130,,,,,,,,0.3793,1.0,0.0015,2.78e-05,0.0968,0.8136,,
simcse_bert_bs64_st750_s43,140,,,,,,,,0.0186,1.0,0.0003,2.75e-05,0.0987,0.8259,,
simcse_bert_bs64_st750_s43,150,,,,,,,,0.0149,1.0,0.0003,2.71e-05,0.0818,0.8265,,
simcse_bert_bs64_st750_s43,160,,,,,,,,0.0245,1.0,0.0004,2.67e-05,0.084,0.8204,,
simcse_bert_bs64_st750_s43,170,,,,,,,,0.0418,1.0,0.0006,2.63e-05,0.0852,0.8129,,
simcse_bert_bs64_st750_s43,180,,,,,,,,0.0216,1.0,0.0003,2.59e-05,0.0894,0.8213,,
simcse_bert_bs64_st750_s43,190,,,,,,,,0.0172,1.0,0.0003,2.54e-05,0.0824,0.8228,,
simcse_bert_bs64_st750_s43,200,,,,,,,,0.0448,1.0,0.0005,2.5e-05,0.0768,0.8184,,
simcse_bert_bs64_st750_s43,210,,,,,,,,1.8854,1.0,0.0088,2.45e-05,0.077,0.8169,,
simcse_bert_bs64_st750_s43,220,,,,,,,,0.155,1.0,0.001,2.4e-05,0.091,0.8166,,
simcse_bert_bs64_st750_s43,230,,,,,,,,0.0474,1.0,0.0007,2.35e-05,0.0867,0.8179,,
simcse_bert_bs64_st750_s43,240,,,,,,,,0.0412,1.0,0.0007,2.3e-05,0.0899,0.8236,,
simcse_bert_bs64_st750_s43,250,,,,,,,,0.0058,1.0,0.0002,2.24e-05,0.0788,0.8219,,
simcse_bert_bs64_st750_s43,260,,,,,,,,0.2931,1.0,0.0011,2.19e-05,0.0887,0.8126,,
simcse_bert_bs64_st750_s43,270,,,,,,,,0.0172,1.0,0.0003,2.13e-05,0.0769,0.8141,,
simcse_bert_bs64_st750_s43,280,,,,,,,,0.0097,1.0,0.0002,2.08e-05,0.0717,0.8167,,
simcse_bert_bs64_st750_s43,290,,,,,,,,0.0197,1.0,0.0002,2.02e-05,0.0672,0.8091,,
simcse_bert_bs64_st750_s43,300,,,,,,,,0.1925,1.0,0.0025,1.96e-05,0.0747,0.815,,
simcse_bert_bs64_st750_s43,310,,,,,,,,0.0193,1.0,0.0003,1.9e-05,0.0638,0.8138,,
simcse_bert_bs64_st750_s43,320,,,,,,,,0.054,1.0,0.0004,1.84e-05,0.068,0.8191,,
simcse_bert_bs64_st750_s43,330,,,,,,,,0.0686,1.0,0.0006,1.77e-05,0.0597,0.8127,,
simcse_bert_bs64_st750_s43,340,,,,,,,,0.011,1.0,0.0003,1.71e-05,0.0643,0.7985,,
simcse_bert_bs64_st750_s43,350,,,,,,,,0.0084,1.0,0.0002,1.65e-05,0.0618,0.8124,,
simcse_bert_bs64_st750_s43,360,,,,,,,,0.006,1.0,0.0002,1.59e-05,0.063,0.8169,,
simcse_bert_bs64_st750_s43,370,,,,,,,,0.0046,1.0,0.0002,1.53e-05,0.065,0.8181,,
simcse_bert_bs64_st750_s43,380,,,,,,,,0.0198,1.0,0.0002,1.46e-05,0.0621,0.8129,,
simcse_bert_bs64_st750_s43,390,,,,,,,,0.0128,1.0,0.0002,1.4e-05,0.0592,0.8133,,
